Institución,Nombre del establecimiento,Clasificación,Departamento,Provincia,Distrito,Estado,NORTE,ESTE
GOBIERNO REGIONAL,ESQUENA,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,CARABAYA,COASA,ACTIVADO,-69.92757667,-13.94199333
GOBIERNO REGIONAL,LA QUINUA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,OXAMARCA,ACTIVADO,-78.05464005,-7.07242673
GOBIERNO REGIONAL,PARAN,PUESTOS DE SALUD O POSTAS DE SALUD,LIMA,HUAURA,LEONCIO PRADO,ACTIVADO,-77.02864441,-11.05045964
GOBIERNO REGIONAL,PFACO,PUESTOS DE SALUD O POSTAS DE SALUD,APURIMAC,COTABAMBAS,COYLLURQUI,ACTIVADO,-72.45399154,-13.82354863
GOBIERNO REGIONAL,PUCAPANGA,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,UCAYALI,SARAYACU,ACTIVADO,-74.96957425,-6.03531746
GOBIERNO REGIONAL,MEMBRILLAR,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CONTUMAZA,CONTUMAZA,ACTIVADO,-78.84744125,-7.40519659
GOBIERNO REGIONAL,NUEVO TOCACHE,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,CAYNARACHI,ACTIVADO,-76.45295682,-5.96725472
GOBIERNO REGIONAL,PROVIDENCIA DE YURIMAGUAS,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,ALTO AMAZONAS,YURIMAGUAS,ACTIVADO,-76.0103,-5.72589
ESSALUD,CENTRO MEDICO APLAO,CENTROS DE SALUD O CENTROS MEDICOS,AREQUIPA,CASTILLA,APLAO,ACTIVADO,-72.4904101,-16.0724988
GOBIERNO REGIONAL,SAN ANTONIO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,ACTIVADO,-77.33650482,-6.64387941
GOBIERNO REGIONAL,LUICHUPUCRO BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,ACTIVADO,-78.422363,-7.104917
GOBIERNO REGIONAL,HUALLATIRI,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,HUANCANE,VILQUE CHICO,ACTIVADO,-69.7105,-15.12062
GOBIERNO REGIONAL,MONTERON,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,SULLANA,MARCAVELICA,ACTIVADO,-80.79908491,-4.87565822
MINSA,CENTRO DE SALUD PUCUSANA,CENTROS DE SALUD O CENTROS MEDICOS,LIMA,LIMA,PUCUSANA,ACTIVADO,-76.7962243,-12.48301
MINSA,CAQUETA,CENTROS DE SALUD O CENTROS MEDICOS,LIMA,LIMA,RIMAC,ACTIVADO,-77.0433946,-12.031063
GOBIERNO REGIONAL,C.S SANTA JULIA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,PIURA,PIURA,VEINTISEIS DE OCTUBRE,ACTIVADO,-80.65948333,-5.191175
GOBIERNO REGIONAL,ESPERANZA TAHUAYO,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,MAYNAS,FERNANDO LORES,ACTIVADO,-73.203208,-4.210405
MINSA,SAN GENARO DE VILLA,CENTROS DE SALUD O CENTROS MEDICOS,LIMA,LIMA,CHORRILLOS,ACTIVADO,-77.0214915,-12.1948675
MINSA,CIUDAD DE GOSEN,PUESTOS DE SALUD O POSTAS DE SALUD,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,ACTIVADO,-76.920566,-12.213772
MINSA,HOSPITAL VICTOR LARCO HERRERA,HOSPITALES O CLINICAS DE ATENCION GENERAL,LIMA,LIMA,MAGDALENA DEL MAR,ACTIVADO,-77.065756,-12.098705
MINSA,BETHANIA,CENTROS DE SALUD O CENTROS MEDICOS,LIMA,LIMA,EL AGUSTINO,ACTIVADO,-76.9926279,-12.0274012
GOBIERNO REGIONAL,RELAVE,PUESTOS DE SALUD O POSTAS DE SALUD,AYACUCHO,PARINACOCHAS,PULLO,ACTIVADO,-74.057845,-15.61289833
GOBIERNO REGIONAL,JOSE OLAYA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,LAMBAYEQUE,CHICLAYO,CHICLAYO,ACTIVADO,-79.85336833,-6.77050833
GOBIERNO REGIONAL,VIRA VIRA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,LA COIPA,ACTIVADO,-78.99616016,-5.38608008
GOBIERNO REGIONAL,SENOR DE LUREN,PUESTOS DE SALUD O POSTAS DE SALUD,ICA,ICA,ICA,ACTIVADO,-75.74470833,-14.046425
ESSALUD,CAP III LOS PROCERES DE SAN JUAN DE MIRAFLORES,POLICLINICOS,LIMA,LIMA,SAN JUAN DE MIRAFLORES,ACTIVADO,-76.9692522,-12.1643037
MINSA,LAS CONCHITAS,PUESTOS DE SALUD O POSTAS DE SALUD,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,ACTIVADO,-76.9256064,-12.2062001
GOBIERNO REGIONAL,HUAYLLACOCHA,PUESTOS DE SALUD O POSTAS DE SALUD,CUSCO,ANTA,HUAROCONDO,ACTIVADO,-72.16768318,-13.40653666
GOBIERNO REGIONAL,LUCMACUCHO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,CAJAMARCA,ACTIVADO,-78.537012,-7.156917
GOBIERNO REGIONAL,UMARO,PUESTOS DE SALUD O POSTAS DE SALUD,AYACUCHO,VILCAS HUAMAN,VISCHONGO,ACTIVADO,-74.02644426,-13.68615598
PRIVADO,LUCES,CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD,LIMA,LIMA,MIRAFLORES,ACTIVADO,-77.0427934,-12.046374
GOBIERNO REGIONAL,PUESTO DE SALUD MARGEN DERECHA,PUESTOS DE SALUD O POSTAS DE SALUD,AREQUIPA,AREQUIPA,CERRO COLORADO,ACTIVADO,-71.56039058,-16.32705916
GOBIERNO REGIONAL,SONCHE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,SONCHE,ACTIVADO,-77.77508945,-6.2199079
GOBIERNO REGIONAL,NUEVO HORIZONTE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,ACTIVADO,-77.50477249,-6.41928785
GOBIERNO REGIONAL,SILLEROPATA ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHOTA,ACTIVADO,-78.62297,-6.62654
GOBIERNO REGIONAL,DORADA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,ACTIVADO,-77.31414667,-5.75166333
GOBIERNO REGIONAL,VILLASOCA,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,PUNO,ACORA,ACTIVADO,-69.69406667,-15.90489
GOBIERNO REGIONAL,CAÑABRAVA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,ACTIVADO,-77.03900667,-5.90585
GOBIERNO REGIONAL,PUESTO DE SALUD CALLHUASH,PUESTOS DE SALUD O POSTAS DE SALUD,ANCASH,HUAYLAS,HUALLANCA,ACTIVADO,-77.98351833,-8.723155
GOBIERNO REGIONAL,KUNURANA ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,MELGAR,SANTA ROSA,ACTIVADO,-70.88829195,-14.53383416
GOBIERNO REGIONAL,ORAN,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,MAYNAS,LAS AMAZONAS,ACTIVADO,-72.50816035,-3.47914636
GOBIERNO REGIONAL,SANTA ROSA DE OROMINA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,ACTIVADO,-77.03446,-6.099
GOBIERNO REGIONAL,SANTA ROSA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SANTO TOMAS,ACTIVADO,-78.74385431,-6.17497792
GOBIERNO REGIONAL,CUNCHURI,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,CORONEL PORTILLO,IPARIA,ACTIVADO,-74.517402,-8.86397805
GOBIERNO REGIONAL,SANQUIRA,CENTROS DE SALUD O CENTROS MEDICOS,PUNO,YUNGUYO,YUNGUYO,ACTIVADO,-69.05348333,-16.32461
MINSA,PABLO PATRON,PUESTOS DE SALUD O POSTAS DE SALUD,LIMA,LIMA,LURIGANCHO,ACTIVADO,-76.686205,-11.930408
GOBIERNO REGIONAL,PICHCCAHUASI,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,PILPICHACA,ACTIVADO,-74.81299219,-13.30582031
GOBIERNO REGIONAL,CHICMO,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,ACTIVADO,-73.49410174,-13.65727131
GOBIERNO REGIONAL,RACCAYA,PUESTOS DE SALUD O POSTAS DE SALUD,AYACUCHO,VICTOR FAJARDO,CANARIA,ACTIVADO,-73.9748563,-14.01322289
GOBIERNO REGIONAL,PUESTO DE SALUD LEOPOLDO RONDON - SABANDIA,PUESTOS DE SALUD O POSTAS DE SALUD,AREQUIPA,AREQUIPA,SABANDIA,ACTIVADO,-71.49591159,-16.45061303
GOBIERNO REGIONAL,CHURUYACU,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,SAN IGNACIO,TABACONAS,ACTIVADO,-79.08168422,-5.41985153
GOBIERNO REGIONAL,PUESTO DE SALUD HUACACHI,PUESTOS DE SALUD O POSTAS DE SALUD,ANCASH,HUARI,HUACACHI,ACTIVADO,-76.93835721,-9.31458254
GOBIERNO REGIONAL,ALTO VISTA ALEGRE,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,JAEN,ACTIVADO,-78.8423,-5.68596
GOBIERNO REGIONAL,HUACRACHUCO,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,MARAÑON,HUACRACHUCO,ACTIVADO,-77.149775,-8.60394167
GOBIERNO REGIONAL,URAKUSA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CONDORCANQUI,NIEVA,ACTIVADO,-78.05480089,-4.71539445
GOBIERNO REGIONAL,SACSAHUANCA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,AMBO,AMBO,ACTIVADO,-76.14500066,-10.19963519
GOBIERNO REGIONAL,SANTA BARBARA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,ACTIVADO,-78.50398,-7.13227
GOBIERNO REGIONAL,SAN CRISTOBAL DE NUDILLO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,ACTIVADO,-78.84286833,-6.334445
GOBIERNO REGIONAL,EL ALISO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,ACTIVADO,-78.13500977,-5.69308984
GOBIERNO REGIONAL,BUENOS AIRES,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,BELLAVISTA,ACTIVADO,-76.63365895,-7.00462476
GOBIERNO REGIONAL,SANTIAGO DE LLACON,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,ACTIVADO,-76.30608,-9.80666667
GOBIERNO REGIONAL,MUYOC,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MARCOS,GREGORIO PITA,ACTIVADO,-78.12339915,-7.18275396
GOBIERNO REGIONAL,CCOCHA,PUESTOS DE SALUD O POSTAS DE SALUD,APURIMAC,COTABAMBAS,HAQUIRA,ACTIVADO,-72.10518479,-14.18508878
GOBIERNO REGIONAL,SAN JOAQUIN DE OMAGUAS,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,LORETO,NAUTA,ACTIVADO,-73.40722,-4.26754
GOBIERNO REGIONAL,POTRERO GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,ACTIVADO,-78.89813086,-4.94630078
GOBIERNO REGIONAL,CARUCAYA,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,PUNO,PICHACANI,ACTIVADO,-69.926685,-16.017385
GOBIERNO REGIONAL,HUAMBO,PUESTOS DE SALUD O POSTAS DE SALUD,APURIMAC,ANDAHUAYLAS,PACOBAMBA,ACTIVADO,-73.09032,-13.58118333
GOBIERNO REGIONAL,YANACCMA,PUESTOS DE SALUD O POSTAS DE SALUD,APURIMAC,ANDAHUAYLAS,TURPO,ACTIVADO,-73.47276047,-13.77008883
GOBIERNO REGIONAL,NOHAYA,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,CORONEL PORTILLO,MASISEA,ACTIVADO,-73.67239168,-9.04573558
GOBIERNO REGIONAL,SANTA CLARA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,ACTIVADO,-78.43733165,-5.88738524
GOBIERNO REGIONAL,CENTRO DE SALUD SAN JOSE,CENTROS DE SALUD O CENTROS MEDICOS,PUNO,AZANGARO,SAN JOSE,ACTIVADO,-70.16177697,-14.68456064
GOBIERNO REGIONAL,MUTCA,PUESTOS DE SALUD O POSTAS DE SALUD,APURIMAC,AYMARAES,CHALHUANCA,ACTIVADO,-73.30806672,-14.2165251
GOBIERNO REGIONAL,CUEYQUETA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,LA JALCA,ACTIVADO,-77.814225,-6.52561333
GOBIERNO REGIONAL,LAGUNAS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,HUASMIN,ACTIVADO,-78.32987814,-6.74894448
GOBIERNO REGIONAL,C.S EL INDIO,CENTROS DE SALUD O CENTROS MEDICOS,PIURA,PIURA,CASTILLA,ACTIVADO,-80.62078207,-5.22462895
GOBIERNO REGIONAL,OSCOROQUE,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,CARABAYA,CRUCERO,ACTIVADO,-69.893845,-14.19191167
GOBIERNO REGIONAL,TZEKUNZA,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,DATEM DEL MARAÑON,ANDOAS,ACTIVADO,-76.765905,-3.04561833
GOBIERNO REGIONAL,PANINTZA,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,DATEM DEL MARAÑON,MORONA,ACTIVADO,-77.45123167,-3.05380667
GOBIERNO REGIONAL,STO. DOMINGO DE LA CAPILLA,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,ACTIVADO,-78.8569167,-6.24277597
MINSA,NOCHETO,CENTROS DE SALUD O CENTROS MEDICOS,LIMA,LIMA,SANTA ANITA,ACTIVADO,-76.9843438,-12.046338
MINSA,VILLA MARIA DEL TRIUNFO,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,ACTIVADO,-76.9365017,-12.1569104
GOBIERNO REGIONAL,CHURUCANCHA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,LAJAS,ACTIVADO,-78.73591,-6.54087
GOBIERNO REGIONAL,IMPERIAL,CENTROS DE SALUD O CENTROS MEDICOS,LIMA,CAÑETE,IMPERIAL,ACTIVADO,-76.35224796,-13.06026662
GOBIERNO REGIONAL,CENTRO DE SALUD MATARANI,CENTROS DE SALUD O CENTROS MEDICOS,AREQUIPA,ISLAY,ISLAY,ACTIVADO,-72.097925,-16.999742
GOBIERNO REGIONAL,PUESTO DE SALUD CHILPINILLA,PUESTOS DE SALUD O POSTAS DE SALUD,AREQUIPA,AREQUIPA,JACOBO HUNTER,ACTIVADO,-71.552225,-16.44025167
GOBIERNO REGIONAL,PUESTO DE SALUD VINZOS,PUESTOS DE SALUD O POSTAS DE SALUD,ANCASH,SANTA,SANTA,ACTIVADO,-78.55158891,-8.80170247
GOBIERNO REGIONAL,CHUGUR,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,ACTIVADO,-78.85455,-6.36963
GOBIERNO REGIONAL,CENTRO ESPERANZA,PUESTOS DE SALUD O POSTAS DE SALUD,PASCO,OXAPAMPA,PALCAZU,ACTIVADO,-75.27139024,-10.21152385
GOBIERNO REGIONAL,YANAMAYO,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,SANDIA,SAN JUAN DEL ORO,ACTIVADO,-69.09526906,-14.20098091
GOBIERNO REGIONAL,P.S CHOCO,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,MORROPON,YAMANGO,ACTIVADO,-79.67296333,-5.11951167
MINSA,JUAN CARLOS SOBERON,PUESTOS DE SALUD O POSTAS DE SALUD,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,ACTIVADO,-76.929749,-12.163089
GOBIERNO REGIONAL,HUANCASANCOS,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,AYACUCHO,HUANCA SANCOS,SANCOS,ACTIVADO,-74.33578849,-13.92375464
GOBIERNO REGIONAL,SAN JUAN DE COJIN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,LLAMA,ACTIVADO,-79.16302,-6.58235
ESSALUD,CAP III METROPOLITANO DE CHIMBOTE,CENTROS DE SALUD O CENTROS MEDICOS,ANCASH,SANTA,CHIMBOTE,ACTIVADO,-78.5974318,-9.0670144
GOBIERNO REGIONAL,CHIMBOTE,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,ACTIVADO,-70.77975333,-3.93012167
GOBIERNO REGIONAL,AMBO,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,AMBO,AMBO,ACTIVADO,-76.20662872,-10.12777892
GOBIERNO REGIONAL,CACHICHE,PUESTOS DE SALUD O POSTAS DE SALUD,ICA,ICA,ICA,ACTIVADO,-75.73608833,-14.09478333
GOBIERNO REGIONAL,CRUZ CONGA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CONCHAN,ACTIVADO,-78.67018184,-6.42380543
GOBIERNO REGIONAL,STA. ROSA DE YANAYACU,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,PUERTO INCA,YUYAPICHIS,ACTIVADO,-75.01366,-9.55897
GOBIERNO REGIONAL,YANAPATA,CENTROS DE SALUD O CENTROS MEDICOS,PUNO,YUNGUYO,YUNGUYO,ACTIVADO,-69.05647167,-16.30385167
GOBIERNO REGIONAL,ACORA,CENTROS DE SALUD O CENTROS MEDICOS,PUNO,PUNO,ACORA,ACTIVADO,-69.79381333,-15.97679333
GOBIERNO REGIONAL,PUTINA PUNCO,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,ACTIVADO,-69.04707494,-14.11404305
GOBIERNO REGIONAL,HUANCOLLUSCO,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,HUANCANE,TARACO,ACTIVADO,-69.95602516,-15.35705774
GOBIERNO REGIONAL,PEDREGAL,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,PIURA,TAMBO GRANDE,ACTIVADO,-80.38476013,-4.88256102
GOBIERNO REGIONAL,ROCCO,PUESTOS DE SALUD O POSTAS DE SALUD,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,ACTIVADO,-76.48737619,-10.48465892
GOBIERNO REGIONAL,JOSE GALVEZ,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,JOSE GALVEZ,ACTIVADO,-78.13082021,-6.9295306
GOBIERNO REGIONAL,COMPIN,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,GRAN CHIMU,MARMOT,ACTIVADO,-78.62533119,-7.70075078
GOBIERNO REGIONAL,QUIPACANCHA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,JUNIN,ULCUMAYO,ACTIVADO,-75.82940333,-10.99533167
GOBIERNO REGIONAL,ROMERO CIRCA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,ACTIVADO,-78.88961855,-6.69286345
GOBIERNO REGIONAL,PUESTO DE SALUD CASCAPARA,PUESTOS DE SALUD O POSTAS DE SALUD,ANCASH,YUNGAY,CASCAPARA,ACTIVADO,-77.71768732,-9.22825055
GOBIERNO REGIONAL,MENDAN,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,COCABAMBA,ACTIVADO,-78.10155,-6.61673
GOBIERNO REGIONAL,NUEVA HUILLCAYHUA,PUESTOS DE SALUD O POSTAS DE SALUD,APURIMAC,ANDAHUAYLAS,CHIARA,ACTIVADO,-73.58565086,-13.89098496
GOBIERNO REGIONAL,KILCATA,PUESTOS DE SALUD O POSTAS DE SALUD,APURIMAC,ANTABAMBA,OROPESA,ACTIVADO,-72.59708767,-14.41253855
PRIVADO,SERVICIOS INTEGRALES SOSA SAC,DIAGNOSTICO POR IMAGENES,CALLAO,CALLAO,VENTANILLA,ACTIVADO,-76.77238,-9.49775
GOBIERNO REGIONAL,CHABARBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,HUAMBOS,ACTIVADO,-78.93467516,-6.42986189
GOBIERNO REGIONAL,HUARO,PUESTOS DE SALUD O POSTAS DE SALUD,CUSCO,QUISPICANCHI,HUARO,ACTIVADO,-71.63985303,-13.69159142
GOBIERNO REGIONAL,SENSA,PUESTOS DE SALUD O POSTAS DE SALUD,CUSCO,LA CONVENCION,MEGANTONI,ACTIVADO,-73.00330836,-11.38812591
GOBIERNO REGIONAL,CCARHUACC LICAPA,PUESTOS DE SALUD O POSTAS DE SALUD,AYACUCHO,CANGALLO,PARAS,ACTIVADO,-74.85780332,-13.35742663
GOBIERNO REGIONAL,PACORA,CENTROS DE SALUD O CENTROS MEDICOS,LAMBAYEQUE,LAMBAYEQUE,PACORA,ACTIVADO,-79.83813167,-6.42935667
GOBIERNO REGIONAL,HUACOCHULLO,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,PUNO,PICHACANI,ACTIVADO,-70.261085,-16.35046333
GOBIERNO REGIONAL,ZUNGAROYALI,PUESTOS DE SALUD O POSTAS DE SALUD,PASCO,OXAPAMPA,PUERTO BERMUDEZ,ACTIVADO,-74.86704555,-10.11907812
GOBIERNO REGIONAL,JORGE CHAVEZ,CENTROS DE SALUD O CENTROS MEDICOS,PUNO,SAN ROMAN,JULIACA,ACTIVADO,-70.13931455,-15.48032349
GOBIERNO REGIONAL,CRUCETA,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,PIURA,TAMBO GRANDE,ACTIVADO,-80.26768911,-4.83946693
GOBIERNO REGIONAL,SHISPASBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,SHIPASBAMBA,ACTIVADO,-78.07163,-5.86804
GOBIERNO REGIONAL,HOSPITAL DE RIOJA,HOSPITALES O CLINICAS DE ATENCION GENERAL,SAN MARTIN,RIOJA,RIOJA,ACTIVADO,-77.1699847,-6.05595848
MINSA,CARDAL,PUESTOS DE SALUD O POSTAS DE SALUD,LIMA,LIMA,PACHACAMAC,ACTIVADO,-76.8510552,-12.1811992
GOBIERNO REGIONAL,LA PALMA,PUESTOS DE SALUD O POSTAS DE SALUD,TUMBES,ZARUMILLA,PAPAYAL,ACTIVADO,-80.21510167,-3.56252667
GOBIERNO REGIONAL,HOSPITAL BELLAVISTA,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,BELLAVISTA,BELLAVISTA,ACTIVADO,-76.58256361,-7.05457844
SANIDAD DEL EJERCITO DEL PERU,CENTRO DE SALUD DE LA LEGION PERUANA DE LA GUARDIA,POLICLINICOS,CALLAO,CALLAO,CALLAO,ACTIVADO,-77.1477788,-12.0612929
GOBIERNO REGIONAL,CCAPI,PUESTOS DE SALUD O POSTAS DE SALUD,CUSCO,PARURO,CCAPI,ACTIVADO,-72.08443129,-13.85319068
GOBIERNO REGIONAL,CHECCASA,PUESTOS DE SALUD O POSTAS DE SALUD,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,ACTIVADO,-73.19430667,-14.12696667
GOBIERNO REGIONAL,SEXI,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SANTA CRUZ,SEXI,ACTIVADO,-79.05109564,-6.56318719
GOBIERNO REGIONAL,JAYU JAYU,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,PUNO,ACORA,ACTIVADO,-69.628325,-16.001465
GOBIERNO REGIONAL,CHARASMANA,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,UCAYALI,CONTAMANA,ACTIVADO,-75.36945,-7.84735
MINSA,COOPERATIVA UNIVERSAL,CENTROS DE SALUD O CENTROS MEDICOS,LIMA,LIMA,SANTA ANITA,ACTIVADO,-76.9757381,-12.0437743
MINSA,LOS INCAS,PUESTOS DE SALUD O POSTAS DE SALUD,LIMA,LIMA,CHORRILLOS,ACTIVADO,-77.013183,-12.2023962
MINSA,TABLADA DE LURIN,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,ACTIVADO,-76.9274519,-12.1910331
MINSA,DANIEL ALCIDES CARRION,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,ACTIVADO,-76.94539,-12.1776988
GOBIERNO REGIONAL,NUEVO ORIENTE DE LA CAPILLA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,ACTIVADO,-78.86031297,-6.26318701
GOBIERNO REGIONAL,CHAMCAS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,ENCAÑADA,ACTIVADO,-78.34285703,-6.99898218
GOBIERNO REGIONAL,MAGDALENA,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CAJAMARCA,MAGDALENA,ACTIVADO,-78.657057,-7.250164
GOBIERNO REGIONAL,SAN JOSE DE ALTO MAYO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,ACTIVADO,-77.37377167,-5.69228167
GOBIERNO REGIONAL,NUEVO PACARAN,PUESTOS DE SALUD O POSTAS DE SALUD,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,ACTIVADO,-70.2591,-17.31706
GOBIERNO REGIONAL,SANTA ROSA TOTERANI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,CHANCHAMAYO,PERENE,ACTIVADO,-75.12549167,-10.95838333
GOBIERNO REGIONAL,SAN JAVIER DE ALPABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,ACTIVADO,-73.32259667,-15.05693
GOBIERNO REGIONAL,UMUCHI,PUESTOS DE SALUD O POSTAS DE SALUD,PUNO,MOHO,MOHO,ACTIVADO,-69.56768,-15.342495
GOBIERNO REGIONAL,CABANILLA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,PUNO,LAMPA,CABANILLA,ACTIVADO,-70.34671833,-15.61996833
